,Unnamed: 0,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
9140,1328,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/3,40,False,2022,5.0,2.0
9141,1329,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/3,40,False,2022,5.0,2.0
9142,1330,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/3,40,False,2022,5.0,2.0
9143,1331,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/3,40,False,2022,5.0,2.0
9144,1332,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/3,40,False,2022,5.0,2.0
9145,1333,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/3,40,False,2022,5.0,2.0
9146,1334,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/3,40,False,2022,5.0,2.0
9147,1335,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/3,40,False,2022,5.0,2.0
9148,1336,DLN5,A04200020,精密控制輸液套附免針加藥座,2.0,2022/10/3,40,False,2022,5.0,2.0
9149,1337,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/3,40,False,2022,5.0,2.0
9150,1338,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/3,40,False,2022,5.0,2.0
9151,1339,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9152,1340,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9153,1341,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9154,1342,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9155,1343,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9156,1344,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9157,1345,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9158,1346,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9159,1347,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9160,1348,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9161,1349,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9162,1350,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/4,40,False,2022,5.0,2.0
9163,1351,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/5,40,False,2022,5.0,2.0
9164,1352,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/5,40,False,2022,5.0,2.0
9165,1353,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/5,40,False,2022,5.0,2.0
9166,1354,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/5,40,False,2022,5.0,2.0
9167,1355,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/5,40,False,2022,5.0,2.0
9168,1356,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/5,40,False,2022,5.0,2.0
9169,1357,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/5,40,False,2022,5.0,2.0
9170,1358,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/5,40,False,2022,5.0,2.0
9171,1359,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/5,40,False,2022,5.0,2.0
9172,1360,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/5,40,False,2022,5.0,2.0
9173,1361,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/5,40,False,2022,5.0,2.0
9174,1362,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/6,40,False,2022,5.0,2.0
9175,1363,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/6,40,False,2022,5.0,2.0
9176,1364,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/6,40,False,2022,5.0,2.0
9177,1365,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/6,40,False,2022,5.0,2.0
9178,1366,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/6,40,False,2022,5.0,2.0
9179,1367,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/6,40,False,2022,5.0,2.0
9180,1368,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/6,40,False,2022,5.0,2.0
9181,1369,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/7,40,False,2022,5.0,2.0
9182,1370,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/7,40,False,2022,5.0,2.0
9183,1371,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/7,40,False,2022,5.0,2.0
9184,1372,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/7,40,False,2022,5.0,2.0
9185,1373,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/7,40,False,2022,5.0,2.0
9186,1374,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/7,40,False,2022,5.0,2.0
9187,1375,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/7,40,False,2022,5.0,2.0
9188,1376,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/7,40,False,2022,5.0,2.0
9189,1377,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/7,40,False,2022,5.0,2.0
9190,1378,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/8,40,True,2022,5.0,2.0
9191,1379,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/8,40,True,2022,5.0,2.0
9192,1380,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/9,40,True,2022,5.0,2.0
9193,1381,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/9,40,True,2022,5.0,2.0
9194,1382,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/9,40,True,2022,5.0,2.0
9195,1383,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/9,40,True,2022,5.0,2.0
9196,1384,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/9,40,True,2022,5.0,2.0
9197,1385,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/9,40,True,2022,5.0,2.0
9198,1386,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/9,40,True,2022,5.0,2.0
9199,1387,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/9,40,True,2022,5.0,2.0
9200,1388,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/9,40,True,2022,5.0,2.0
9201,1389,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/10,41,True,2022,4.0,3.0
9202,1390,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/10,41,True,2022,4.0,3.0
9203,1391,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/10,41,True,2022,4.0,3.0
9204,1392,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/11,41,True,2022,4.0,3.0
9205,1393,DLN5,A04200020,精密控制輸液套附免針加藥座,2.0,2022/10/11,41,True,2022,4.0,3.0
9206,1394,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/11,41,True,2022,4.0,3.0
9207,1395,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/11,41,True,2022,4.0,3.0
9208,1396,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/11,41,True,2022,4.0,3.0
9209,1397,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/11,41,True,2022,4.0,3.0
9210,1398,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/11,41,True,2022,4.0,3.0
9211,1399,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/11,41,True,2022,4.0,3.0
9212,1400,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/11,41,True,2022,4.0,3.0
9213,1401,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9214,1402,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9215,1403,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9216,1404,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9217,1405,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9218,1406,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9219,1407,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9220,1408,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9221,1409,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9222,1410,DLN5,A04200020,精密控制輸液套附免針加藥座,2.0,2022/10/12,41,True,2022,4.0,3.0
9223,1411,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9224,1412,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9225,1413,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/12,41,True,2022,4.0,3.0
9226,1414,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/13,41,True,2022,4.0,3.0
9227,1415,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/13,41,True,2022,4.0,3.0
9228,1416,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/13,41,True,2022,4.0,3.0
9229,1417,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/13,41,True,2022,4.0,3.0
9230,1418,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/13,41,True,2022,4.0,3.0
9231,1419,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/13,41,True,2022,4.0,3.0
9232,1420,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/13,41,True,2022,4.0,3.0
9233,1421,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/14,41,True,2022,4.0,3.0
9234,1422,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/14,41,True,2022,4.0,3.0
9235,1423,DLN5,A04200020,精密控制輸液套附免針加藥座,2.0,2022/10/14,41,True,2022,4.0,3.0
9236,1424,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/14,41,True,2022,4.0,3.0
9237,1425,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/14,41,True,2022,4.0,3.0
9238,1426,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/14,41,True,2022,4.0,3.0
9239,1427,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/14,41,True,2022,4.0,3.0
9240,1428,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/14,41,True,2022,4.0,3.0
9241,1429,DLN5,A04200020,精密控制輸液套附免針加藥座,2.0,2022/10/14,41,True,2022,4.0,3.0
9242,1430,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/15,41,False,2022,4.0,3.0
9243,1431,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/15,41,False,2022,4.0,3.0
9244,1432,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/15,41,False,2022,4.0,3.0
9245,1433,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/15,41,False,2022,4.0,3.0
9246,1434,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/15,41,False,2022,4.0,3.0
9247,1435,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/15,41,False,2022,4.0,3.0
9248,1436,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/16,41,False,2022,4.0,3.0
9249,1437,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/16,41,False,2022,4.0,3.0
9250,1438,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/16,41,False,2022,4.0,3.0
9251,1439,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/16,41,False,2022,4.0,3.0
9252,1440,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/16,41,False,2022,4.0,3.0
9253,1441,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9254,1442,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9255,1443,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9256,1444,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9257,1445,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9258,1446,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9259,1447,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9260,1448,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9261,1449,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9262,1450,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9263,1451,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9264,1452,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/17,42,True,2022,5.0,2.0
9265,1453,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9266,1454,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9267,1455,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9268,1456,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9269,1457,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9270,1458,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9271,1459,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9272,1460,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9273,1461,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9274,1462,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9275,1463,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9276,1464,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9277,1465,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9278,1466,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9279,1467,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9280,1468,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9281,1469,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/18,42,True,2022,5.0,2.0
9282,1470,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/19,42,True,2022,5.0,2.0
9283,1471,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/19,42,True,2022,5.0,2.0
9284,1472,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/19,42,True,2022,5.0,2.0
9285,1473,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/19,42,True,2022,5.0,2.0
9286,1474,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/19,42,True,2022,5.0,2.0
9287,1475,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/20,42,True,2022,5.0,2.0
9288,1476,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/20,42,True,2022,5.0,2.0
9289,1477,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/20,42,True,2022,5.0,2.0
9290,1478,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/20,42,True,2022,5.0,2.0
9291,1479,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/20,42,True,2022,5.0,2.0
9292,1480,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9293,1481,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9294,1482,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9295,1483,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9296,1484,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9297,1485,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9298,1486,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9299,1487,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9300,1488,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9301,1489,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9302,1490,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9303,1491,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/21,42,True,2022,5.0,2.0
9304,1492,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9305,1493,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9306,1494,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9307,1495,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9308,1496,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9309,1497,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9310,1498,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9311,1499,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9312,1500,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9313,1501,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9314,1502,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9315,1503,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9316,1504,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/22,42,False,2022,5.0,2.0
9317,1505,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/23,42,False,2022,5.0,2.0
9318,1506,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/23,42,False,2022,5.0,2.0
9319,1507,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/23,42,False,2022,5.0,2.0
9320,1508,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/23,42,False,2022,5.0,2.0
9321,1509,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/23,42,False,2022,5.0,2.0
9322,1510,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/23,42,False,2022,5.0,2.0
9323,1511,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/23,42,False,2022,5.0,2.0
9324,1512,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/23,42,False,2022,5.0,2.0
9325,1513,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/24,43,True,2022,5.0,2.0
9326,1514,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/24,43,True,2022,5.0,2.0
9327,1515,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/24,43,True,2022,5.0,2.0
9328,1516,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/24,43,True,2022,5.0,2.0
9329,1517,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/24,43,True,2022,5.0,2.0
9330,1518,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/24,43,True,2022,5.0,2.0
9331,1519,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/24,43,True,2022,5.0,2.0
9332,1520,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/24,43,True,2022,5.0,2.0
9333,1521,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/25,43,True,2022,5.0,2.0
9334,1522,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/25,43,True,2022,5.0,2.0
9335,1523,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/25,43,True,2022,5.0,2.0
9336,1524,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/25,43,True,2022,5.0,2.0
9337,1525,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/25,43,True,2022,5.0,2.0
9338,1526,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/25,43,True,2022,5.0,2.0
9339,1527,DLN5,A04200020,精密控制輸液套附免針加藥座,2.0,2022/10/25,43,True,2022,5.0,2.0
9340,1528,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/25,43,True,2022,5.0,2.0
9341,1529,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/25,43,True,2022,5.0,2.0
9342,1530,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9343,1531,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9344,1532,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9345,1533,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9346,1534,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9347,1535,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9348,1536,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9349,1537,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9350,1538,DLN5,A04200020,精密控制輸液套附免針加藥座,2.0,2022/10/26,43,True,2022,5.0,2.0
9351,1539,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9352,1540,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9353,1541,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9354,1542,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/26,43,True,2022,5.0,2.0
9355,1543,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9356,1544,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9357,1545,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9358,1546,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9359,1547,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9360,1548,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9361,1549,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9362,1550,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9363,1551,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9364,1552,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9365,1553,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9366,1554,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9367,1555,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9368,1556,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/27,43,True,2022,5.0,2.0
9369,1557,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/28,43,True,2022,5.0,2.0
9370,1558,DLN5,A04200020,精密控制輸液套附免針加藥座,2.0,2022/10/28,43,True,2022,5.0,2.0
9371,1559,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/28,43,True,2022,5.0,2.0
9372,1560,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/28,43,True,2022,5.0,2.0
9373,1561,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/28,43,True,2022,5.0,2.0
9374,1562,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/28,43,True,2022,5.0,2.0
9375,1563,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/28,43,True,2022,5.0,2.0
9376,1564,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/28,43,True,2022,5.0,2.0
9377,1565,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/28,43,True,2022,5.0,2.0
9378,1566,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/28,43,True,2022,5.0,2.0
9379,1567,DLN5,A04200020,精密控制輸液套附免針加藥座,1.0,2022/10/29,43,False,2022,5.0,2.0
