,Unnamed: 0,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
2970,4377,DLN3,G81500272,血糖試紙,1.0,2022-10-12,202210,T-不計價,True,41
2971,4378,DLN3,G81500272,血糖試紙,1.0,2022-10-13,202210,T-不計價,True,41
2972,4379,DLN3,G81500272,血糖試紙,1.0,2022-10-14,202210,T-不計價,True,41
2973,4380,DLN3,G81500272,血糖試紙,1.0,2022-10-15,202210,T-不計價,False,41
2974,4381,DLN3,G81500272,血糖試紙,1.0,2022-10-16,202210,T-不計價,False,41
2975,4382,DLN3,G81500272,血糖試紙,1.0,2022-10-17,202210,T-不計價,True,42
2976,4383,DLN3,G81500272,血糖試紙,1.0,2022-10-18,202210,T-不計價,True,42
2977,4384,DLN3,G81500272,血糖試紙,2.0,2022-10-19,202210,T-不計價,True,42
2978,4385,DLN3,G81500272,血糖試紙,3.0,2022-10-20,202210,T-不計價,True,42
2979,4386,DLN3,G81500272,血糖試紙,1.0,2022-10-20,202210,T-不計價,True,42
2980,4387,DLN3,G81500272,血糖試紙,4.0,2022-10-20,202210,T-不計價,True,42
2981,4388,DLN3,G81500272,血糖試紙,4.0,2022-10-21,202210,T-不計價,True,42
2982,4389,DLN3,G81500272,血糖試紙,4.0,2022-10-21,202210,T-不計價,True,42
2983,4390,DLN3,G81500272,血糖試紙,1.0,2022-10-21,202210,T-不計價,True,42
2984,4391,DLN3,G81500272,血糖試紙,4.0,2022-10-22,202210,T-不計價,False,42
2985,4392,DLN3,G81500272,血糖試紙,4.0,2022-10-22,202210,T-不計價,False,42
2986,4393,DLN3,G81500272,血糖試紙,1.0,2022-10-22,202210,T-不計價,False,42
2987,4394,DLN3,G81500272,血糖試紙,1.0,2022-10-23,202210,T-不計價,False,42
2988,4395,DLN3,G81500272,血糖試紙,4.0,2022-10-23,202210,T-不計價,False,42
2989,4396,DLN3,G81500272,血糖試紙,4.0,2022-10-23,202210,T-不計價,False,42
2990,4397,DLN3,G81500272,血糖試紙,1.0,2022-10-24,202210,T-不計價,True,43
2991,4398,DLN3,G81500272,血糖試紙,2.0,2022-10-24,202210,T-不計價,True,43
2992,4399,DLN3,G81500272,血糖試紙,1.0,2022-10-24,202210,T-不計價,True,43
2993,4400,DLN3,G81500272,血糖試紙,4.0,2022-10-24,202210,T-不計價,True,43
2994,4401,DLN3,G81500272,血糖試紙,2.0,2022-10-25,202210,T-不計價,True,43
2995,4402,DLN3,G81500272,血糖試紙,1.0,2022-10-25,202210,T-不計價,True,43
2996,4403,DLN3,G81500272,血糖試紙,2.0,2022-10-25,202210,T-不計價,True,43
2997,4404,DLN3,G81500272,血糖試紙,4.0,2022-10-25,202210,T-不計價,True,43
2998,4405,DLN3,G81500272,血糖試紙,2.0,2022-10-26,202210,T-不計價,True,43
2999,4406,DLN3,G81500272,血糖試紙,2.0,2022-10-26,202210,T-不計價,True,43
3000,4407,DLN3,G81500272,血糖試紙,1.0,2022-10-26,202210,T-不計價,True,43
3001,4408,DLN3,G81500272,血糖試紙,4.0,2022-10-26,202210,T-不計價,True,43
3002,4409,DLN3,G81500272,血糖試紙,2.0,2022-10-27,202210,T-不計價,True,43
3003,4410,DLN3,G81500272,血糖試紙,2.0,2022-10-27,202210,T-不計價,True,43
3004,4411,DLN3,G81500272,血糖試紙,1.0,2022-10-27,202210,T-不計價,True,43
3005,4412,DLN3,G81500272,血糖試紙,4.0,2022-10-27,202210,T-不計價,True,43
3006,4413,DLN3,G81500272,血糖試紙,2.0,2022-10-28,202210,T-不計價,True,43
3007,4414,DLN3,G81500272,血糖試紙,2.0,2022-10-28,202210,T-不計價,True,43
3008,4415,DLN3,G81500272,血糖試紙,1.0,2022-10-28,202210,T-不計價,True,43
3009,4416,DLN3,G81500272,血糖試紙,4.0,2022-10-28,202210,T-不計價,True,43
3010,4417,DLN3,G81500272,血糖試紙,2.0,2022-10-29,202210,T-不計價,False,43
3011,4418,DLN3,G81500272,血糖試紙,2.0,2022-10-29,202210,T-不計價,False,43
3012,4419,DLN3,G81500272,血糖試紙,4.0,2022-10-29,202210,T-不計價,False,43
3013,4420,DLN3,G81500272,血糖試紙,1.0,2022-10-29,202210,T-不計價,False,43
3014,4421,DLN3,G81500272,血糖試紙,4.0,2022-10-30,202210,T-不計價,False,43
3015,4422,DLN3,G81500272,血糖試紙,1.0,2022-10-30,202210,T-不計價,False,43
3016,4423,DLN3,G81500272,血糖試紙,2.0,2022-10-30,202210,T-不計價,False,43
3017,4424,DLN3,G81500272,血糖試紙,2.0,2022-10-30,202210,T-不計價,False,43
3018,4425,DLN3,G81500272,血糖試紙,1.0,2022-10-31,202210,T-不計價,True,44
3019,4426,DLN3,G81500272,血糖試紙,2.0,2022-10-31,202210,T-不計價,True,44
3020,4427,DLN3,G81500272,血糖試紙,2.0,2022-10-31,202210,T-不計價,True,44
3021,4428,DLN3,G81500272,血糖試紙,1.0,2022-10-31,202210,T-不計價,True,44
3022,4429,DLN3,G81500272,血糖試紙,2.0,2022-11-01,202211,T-不計價,True,44
3023,4430,DLN3,G81500272,血糖試紙,1.0,2022-11-01,202211,T-不計價,True,44
3024,4431,DLN3,G81500272,血糖試紙,1.0,2022-11-01,202211,T-不計價,True,44
3025,4432,DLN3,G81500272,血糖試紙,2.0,2022-11-01,202211,T-不計價,True,44
3026,4433,DLN3,G81500272,血糖試紙,1.0,2022-11-02,202211,T-不計價,True,44
3027,4434,DLN3,G81500272,血糖試紙,1.0,2022-11-02,202211,T-不計價,True,44
3028,4435,DLN3,G81500272,血糖試紙,2.0,2022-11-02,202211,T-不計價,True,44
3029,4436,DLN3,G81500272,血糖試紙,2.0,2022-11-02,202211,T-不計價,True,44
3030,4437,DLN3,G81500272,血糖試紙,2.0,2022-11-03,202211,T-不計價,True,44
3031,4438,DLN3,G81500272,血糖試紙,1.0,2022-11-03,202211,T-不計價,True,44
3032,4439,DLN3,G81500272,血糖試紙,2.0,2022-11-03,202211,T-不計價,True,44
3033,4440,DLN3,G81500272,血糖試紙,1.0,2022-11-03,202211,T-不計價,True,44
3034,4441,DLN3,G81500272,血糖試紙,2.0,2022-11-04,202211,T-不計價,True,44
3035,4442,DLN3,G81500272,血糖試紙,1.0,2022-11-04,202211,T-不計價,True,44
3036,4443,DLN3,G81500272,血糖試紙,2.0,2022-11-04,202211,T-不計價,True,44
3037,4444,DLN3,G81500272,血糖試紙,1.0,2022-11-05,202211,T-不計價,False,44
3038,4445,DLN3,G81500272,血糖試紙,2.0,2022-11-05,202211,T-不計價,False,44
3039,4446,DLN3,G81500272,血糖試紙,2.0,2022-11-05,202211,T-不計價,False,44
3040,4447,DLN3,G81500272,血糖試紙,2.0,2022-11-06,202211,T-不計價,False,44
3041,4448,DLN3,G81500272,血糖試紙,2.0,2022-11-06,202211,T-不計價,False,44
3042,4449,DLN3,G81500272,血糖試紙,1.0,2022-11-06,202211,T-不計價,False,44
3043,4450,DLN3,G81500272,血糖試紙,2.0,2022-11-07,202211,T-不計價,True,45
3044,4451,DLN3,G81500272,血糖試紙,2.0,2022-11-07,202211,T-不計價,True,45
3045,4452,DLN3,G81500272,血糖試紙,1.0,2022-11-07,202211,T-不計價,True,45
3046,4453,DLN3,G81500272,血糖試紙,1.0,2022-11-08,202211,T-不計價,True,45
3047,4454,DLN3,G81500272,血糖試紙,2.0,2022-11-08,202211,T-不計價,True,45
3048,4455,DLN3,G81500272,血糖試紙,2.0,2022-11-08,202211,T-不計價,True,45
3049,4456,DLN3,G81500272,血糖試紙,2.0,2022-11-09,202211,T-不計價,True,45
3050,4457,DLN3,G81500272,血糖試紙,1.0,2022-11-09,202211,T-不計價,True,45
3051,4458,DLN3,G81500272,血糖試紙,1.0,2022-11-09,202211,T-不計價,True,45
3052,4459,DLN3,G81500272,血糖試紙,1.0,2022-11-09,202211,T-不計價,True,45
3053,4460,DLN3,G81500272,血糖試紙,1.0,2022-11-10,202211,T-不計價,True,45
3054,4461,DLN3,G81500272,血糖試紙,2.0,2022-11-10,202211,T-不計價,True,45
3055,4462,DLN3,G81500272,血糖試紙,2.0,2022-11-10,202211,T-不計價,True,45
3056,4463,DLN3,G81500272,血糖試紙,2.0,2022-11-11,202211,T-不計價,True,45
3057,4464,DLN3,G81500272,血糖試紙,1.0,2022-11-11,202211,T-不計價,True,45
3058,4465,DLN3,G81500272,血糖試紙,2.0,2022-11-11,202211,T-不計價,True,45
3059,4466,DLN3,G81500272,血糖試紙,1.0,2022-11-11,202211,T-不計價,True,45
3060,4467,DLN3,G81500272,血糖試紙,1.0,2022-11-12,202211,T-不計價,False,45
3061,4468,DLN3,G81500272,血糖試紙,2.0,2022-11-12,202211,T-不計價,False,45
3062,4469,DLN3,G81500272,血糖試紙,2.0,2022-11-12,202211,T-不計價,False,45
3063,4470,DLN3,G81500272,血糖試紙,2.0,2022-11-12,202211,T-不計價,False,45
3064,4471,DLN3,G81500272,血糖試紙,2.0,2022-11-13,202211,T-不計價,False,45
3065,4472,DLN3,G81500272,血糖試紙,1.0,2022-11-13,202211,T-不計價,False,45
3066,4473,DLN3,G81500272,血糖試紙,2.0,2022-11-13,202211,T-不計價,False,45
3067,4474,DLN3,G81500272,血糖試紙,3.0,2022-11-13,202211,T-不計價,False,45
3068,4475,DLN3,G81500272,血糖試紙,2.0,2022-11-14,202211,T-不計價,True,46
3069,4476,DLN3,G81500272,血糖試紙,1.0,2022-11-14,202211,T-不計價,True,46
3070,4477,DLN3,G81500272,血糖試紙,1.0,2022-11-14,202211,T-不計價,True,46
3071,4478,DLN3,G81500272,血糖試紙,1.0,2022-11-14,202211,T-不計價,True,46
3072,4479,DLN3,G81500272,血糖試紙,1.0,2022-11-15,202211,T-不計價,True,46
3073,4480,DLN3,G81500272,血糖試紙,2.0,2022-11-15,202211,T-不計價,True,46
3074,4481,DLN3,G81500272,血糖試紙,2.0,2022-11-15,202211,T-不計價,True,46
3075,4482,DLN3,G81500272,血糖試紙,1.0,2022-11-16,202211,T-不計價,True,46
3076,4483,DLN3,G81500272,血糖試紙,1.0,2022-11-16,202211,T-不計價,True,46
3077,4484,DLN3,G81500272,血糖試紙,1.0,2022-11-16,202211,T-不計價,True,46
3078,4485,DLN3,G81500272,血糖試紙,2.0,2022-11-16,202211,T-不計價,True,46
3079,4486,DLN3,G81500272,血糖試紙,1.0,2022-11-17,202211,T-不計價,True,46
3080,4487,DLN3,G81500272,血糖試紙,1.0,2022-11-17,202211,T-不計價,True,46
3081,4488,DLN3,G81500272,血糖試紙,1.0,2022-11-17,202211,T-不計價,True,46
3082,4489,DLN3,G81500272,血糖試紙,1.0,2022-11-18,202211,T-不計價,True,46
3083,4490,DLN3,G81500272,血糖試紙,2.0,2022-11-18,202211,T-不計價,True,46
3084,4491,DLN3,G81500272,血糖試紙,1.0,2022-11-18,202211,T-不計價,True,46
3085,4492,DLN3,G81500272,血糖試紙,1.0,2022-11-19,202211,T-不計價,False,46
3086,4493,DLN3,G81500272,血糖試紙,1.0,2022-11-19,202211,T-不計價,False,46
3087,4494,DLN3,G81500272,血糖試紙,2.0,2022-11-19,202211,T-不計價,False,46
3088,4495,DLN3,G81500272,血糖試紙,3.0,2022-11-20,202211,T-不計價,False,46
3089,4496,DLN3,G81500272,血糖試紙,2.0,2022-11-20,202211,T-不計價,False,46
3090,4497,DLN3,G81500272,血糖試紙,1.0,2022-11-20,202211,T-不計價,False,46
3091,4498,DLN3,G81500272,血糖試紙,2.0,2022-11-21,202211,T-不計價,True,47
3092,4499,DLN3,G81500272,血糖試紙,4.0,2022-11-21,202211,T-不計價,True,47
3093,4500,DLN3,G81500272,血糖試紙,1.0,2022-11-21,202211,T-不計價,True,47
3094,4501,DLN3,G81500272,血糖試紙,2.0,2022-11-21,202211,T-不計價,True,47
3095,4502,DLN3,G81500272,血糖試紙,1.0,2022-11-22,202211,T-不計價,True,47
3096,4503,DLN3,G81500272,血糖試紙,4.0,2022-11-22,202211,T-不計價,True,47
3097,4504,DLN3,G81500272,血糖試紙,2.0,2022-11-22,202211,T-不計價,True,47
3098,4505,DLN3,G81500272,血糖試紙,2.0,2022-11-23,202211,T-不計價,True,47
3099,4506,DLN3,G81500272,血糖試紙,1.0,2022-11-23,202211,T-不計價,True,47
3100,4507,DLN3,G81500272,血糖試紙,4.0,2022-11-23,202211,T-不計價,True,47
3101,4508,DLN3,G81500272,血糖試紙,4.0,2022-11-24,202211,T-不計價,True,47
3102,4509,DLN3,G81500272,血糖試紙,2.0,2022-11-24,202211,T-不計價,True,47
3103,4510,DLN3,G81500272,血糖試紙,1.0,2022-11-24,202211,T-不計價,True,47
3104,4511,DLN3,G81500272,血糖試紙,4.0,2022-11-25,202211,T-不計價,True,47
3105,4512,DLN3,G81500272,血糖試紙,1.0,2022-11-25,202211,T-不計價,True,47
3106,4513,DLN3,G81500272,血糖試紙,2.0,2022-11-25,202211,T-不計價,True,47
3107,4514,DLN3,G81500272,血糖試紙,2.0,2022-11-26,202211,T-不計價,False,47
3108,4515,DLN3,G81500272,血糖試紙,4.0,2022-11-26,202211,T-不計價,False,47
3109,4516,DLN3,G81500272,血糖試紙,1.0,2022-11-26,202211,T-不計價,False,47
3110,4517,DLN3,G81500272,血糖試紙,1.0,2022-11-27,202211,T-不計價,False,47
3111,4518,DLN3,G81500272,血糖試紙,2.0,2022-11-27,202211,T-不計價,False,47
3112,4519,DLN3,G81500272,血糖試紙,4.0,2022-11-27,202211,T-不計價,False,47
3113,4520,DLN3,G81500272,血糖試紙,2.0,2022-11-28,202211,T-不計價,True,48
3114,4521,DLN3,G81500272,血糖試紙,1.0,2022-11-28,202211,T-不計價,True,48
3115,4522,DLN3,G81500272,血糖試紙,4.0,2022-11-28,202211,T-不計價,True,48
3116,4523,DLN3,G81500272,血糖試紙,1.0,2022-11-28,202211,T-不計價,True,48
3117,4524,DLN3,G81500272,血糖試紙,4.0,2022-11-29,202211,T-不計價,True,48
3118,4525,DLN3,G81500272,血糖試紙,1.0,2022-11-29,202211,T-不計價,True,48
3119,4526,DLN3,G81500272,血糖試紙,2.0,2022-11-29,202211,T-不計價,True,48
3120,4527,DLN3,G81500272,血糖試紙,1.0,2022-11-30,202211,T-不計價,True,48
3121,4528,DLN3,G81500272,血糖試紙,2.0,2022-11-30,202211,T-不計價,True,48
3122,4529,DLN3,G81500272,血糖試紙,2.0,2022-11-30,202211,T-不計價,True,48
3123,4530,DLN3,G81500272,血糖試紙,2.0,2022-12-01,202212,T-不計價,True,48
3124,4531,DLN3,G81500272,血糖試紙,1.0,2022-12-01,202212,T-不計價,True,48
3125,4532,DLN3,G81500272,血糖試紙,1.0,2022-12-01,202212,T-不計價,True,48
3126,4533,DLN3,G81500272,血糖試紙,2.0,2022-12-01,202212,T-不計價,True,48
3127,4534,DLN3,G81500272,血糖試紙,1.0,2022-12-02,202212,T-不計價,True,48
3128,4535,DLN3,G81500272,血糖試紙,2.0,2022-12-02,202212,T-不計價,True,48
3129,4536,DLN3,G81500272,血糖試紙,2.0,2022-12-02,202212,T-不計價,True,48
3130,4537,DLN3,G81500272,血糖試紙,2.0,2022-12-02,202212,T-不計價,True,48
3131,4538,DLN3,G81500272,血糖試紙,2.0,2022-12-03,202212,T-不計價,False,48
3132,4539,DLN3,G81500272,血糖試紙,2.0,2022-12-03,202212,T-不計價,False,48
3133,4540,DLN3,G81500272,血糖試紙,2.0,2022-12-03,202212,T-不計價,False,48
3134,4541,DLN3,G81500272,血糖試紙,1.0,2022-12-03,202212,T-不計價,False,48
3135,4542,DLN3,G81500272,血糖試紙,1.0,2022-12-04,202212,T-不計價,False,48
3136,4543,DLN3,G81500272,血糖試紙,2.0,2022-12-04,202212,T-不計價,False,48
3137,4544,DLN3,G81500272,血糖試紙,2.0,2022-12-04,202212,T-不計價,False,48
3138,4545,DLN3,G81500272,血糖試紙,2.0,2022-12-04,202212,T-不計價,False,48
3139,4546,DLN3,G81500272,血糖試紙,1.0,2022-12-05,202212,T-不計價,True,49
3140,4547,DLN3,G81500272,血糖試紙,1.0,2022-12-05,202212,T-不計價,True,49
3141,4548,DLN3,G81500272,血糖試紙,2.0,2022-12-05,202212,T-不計價,True,49
3142,4549,DLN3,G81500272,血糖試紙,1.0,2022-12-05,202212,T-不計價,True,49
3143,4550,DLN3,G81500272,血糖試紙,2.0,2022-12-05,202212,T-不計價,True,49
3144,4551,DLN3,G81500272,血糖試紙,2.0,2022-12-05,202212,T-不計價,True,49
3145,4552,DLN3,G81500272,血糖試紙,2.0,2022-12-05,202212,T-不計價,True,49
3146,4553,DLN3,G81500272,血糖試紙,2.0,2022-12-06,202212,T-不計價,True,49
3147,4554,DLN3,G81500272,血糖試紙,1.0,2022-12-06,202212,T-不計價,True,49
3148,4555,DLN3,G81500272,血糖試紙,1.0,2022-12-06,202212,T-不計價,True,49
3149,4556,DLN3,G81500272,血糖試紙,4.0,2022-12-06,202212,T-不計價,True,49
3150,4557,DLN3,G81500272,血糖試紙,2.0,2022-12-06,202212,T-不計價,True,49
3151,4558,DLN3,G81500272,血糖試紙,2.0,2022-12-06,202212,T-不計價,True,49
3152,4559,DLN3,G81500272,血糖試紙,1.0,2022-12-07,202212,T-不計價,True,49
3153,4560,DLN3,G81500272,血糖試紙,2.0,2022-12-07,202212,T-不計價,True,49
3154,4561,DLN3,G81500272,血糖試紙,3.0,2022-12-07,202212,T-不計價,True,49
3155,4562,DLN3,G81500272,血糖試紙,1.0,2022-12-07,202212,T-不計價,True,49
3156,4563,DLN3,G81500272,血糖試紙,1.0,2022-12-07,202212,T-不計價,True,49
3157,4564,DLN3,G81500272,血糖試紙,2.0,2022-12-07,202212,T-不計價,True,49
3158,4565,DLN3,G81500272,血糖試紙,1.0,2022-12-08,202212,T-不計價,True,49
3159,4566,DLN3,G81500272,血糖試紙,1.0,2022-12-08,202212,T-不計價,True,49
3160,4567,DLN3,G81500272,血糖試紙,1.0,2022-12-08,202212,T-不計價,True,49
3161,4568,DLN3,G81500272,血糖試紙,2.0,2022-12-08,202212,T-不計價,True,49
3162,4569,DLN3,G81500272,血糖試紙,4.0,2022-12-08,202212,T-不計價,True,49
3163,4570,DLN3,G81500272,血糖試紙,1.0,2022-12-08,202212,T-不計價,True,49
3164,4571,DLN3,G81500272,血糖試紙,2.0,2022-12-08,202212,T-不計價,True,49
3165,4572,DLN3,G81500272,血糖試紙,4.0,2022-12-09,202212,T-不計價,True,49
3166,4573,DLN3,G81500272,血糖試紙,2.0,2022-12-09,202212,T-不計價,True,49
3167,4574,DLN3,G81500272,血糖試紙,1.0,2022-12-09,202212,T-不計價,True,49
3168,4575,DLN3,G81500272,血糖試紙,1.0,2022-12-09,202212,T-不計價,True,49
3169,4576,DLN3,G81500272,血糖試紙,1.0,2022-12-09,202212,T-不計價,True,49
3170,4577,DLN3,G81500272,血糖試紙,2.0,2022-12-09,202212,T-不計價,True,49
3171,4578,DLN3,G81500272,血糖試紙,4.0,2022-12-09,202212,T-不計價,True,49
3172,4579,DLN3,G81500272,血糖試紙,4.0,2022-12-10,202212,T-不計價,False,49
3173,4580,DLN3,G81500272,血糖試紙,1.0,2022-12-10,202212,T-不計價,False,49
3174,4581,DLN3,G81500272,血糖試紙,1.0,2022-12-10,202212,T-不計價,False,49
3175,4582,DLN3,G81500272,血糖試紙,1.0,2022-12-10,202212,T-不計價,False,49
3176,4583,DLN3,G81500272,血糖試紙,1.0,2022-12-10,202212,T-不計價,False,49
3177,4584,DLN3,G81500272,血糖試紙,2.0,2022-12-10,202212,T-不計價,False,49
3178,4585,DLN3,G81500272,血糖試紙,1.0,2022-12-10,202212,T-不計價,False,49
3179,4586,DLN3,G81500272,血糖試紙,4.0,2022-12-10,202212,T-不計價,False,49
3180,4587,DLN3,G81500272,血糖試紙,4.0,2022-12-11,202212,T-不計價,False,49
3181,4588,DLN3,G81500272,血糖試紙,1.0,2022-12-11,202212,T-不計價,False,49
3182,4589,DLN3,G81500272,血糖試紙,1.0,2022-12-11,202212,T-不計價,False,49
3183,4590,DLN3,G81500272,血糖試紙,1.0,2022-12-11,202212,T-不計價,False,49
3184,4591,DLN3,G81500272,血糖試紙,4.0,2022-12-11,202212,T-不計價,False,49
3185,4592,DLN3,G81500272,血糖試紙,2.0,2022-12-11,202212,T-不計價,False,49
3186,4593,DLN3,G81500272,血糖試紙,1.0,2022-12-12,202212,T-不計價,True,50
3187,4594,DLN3,G81500272,血糖試紙,1.0,2022-12-12,202212,T-不計價,True,50
3188,4595,DLN3,G81500272,血糖試紙,1.0,2022-12-12,202212,T-不計價,True,50
3189,4596,DLN3,G81500272,血糖試紙,4.0,2022-12-12,202212,T-不計價,True,50
3190,4597,DLN3,G81500272,血糖試紙,2.0,2022-12-12,202212,T-不計價,True,50
3191,4598,DLN3,G81500272,血糖試紙,1.0,2022-12-12,202212,T-不計價,True,50
3192,4599,DLN3,G81500272,血糖試紙,3.0,2022-12-12,202212,T-不計價,True,50
3193,4600,DLN3,G81500272,血糖試紙,1.0,2022-12-12,202212,T-不計價,True,50
3194,4601,DLN3,G81500272,血糖試紙,2.0,2022-12-13,202212,T-不計價,True,50
3195,4602,DLN3,G81500272,血糖試紙,2.0,2022-12-13,202212,T-不計價,True,50
3196,4603,DLN3,G81500272,血糖試紙,1.0,2022-12-13,202212,T-不計價,True,50
3197,4604,DLN3,G81500272,血糖試紙,1.0,2022-12-13,202212,T-不計價,True,50
3198,4605,DLN3,G81500272,血糖試紙,1.0,2022-12-13,202212,T-不計價,True,50
3199,4606,DLN3,G81500272,血糖試紙,2.0,2022-12-13,202212,T-不計價,True,50
3200,4607,DLN3,G81500272,血糖試紙,4.0,2022-12-13,202212,T-不計價,True,50
3201,4608,DLN3,G81500272,血糖試紙,1.0,2022-12-14,202212,T-不計價,True,50
3202,4609,DLN3,G81500272,血糖試紙,2.0,2022-12-14,202212,T-不計價,True,50
3203,4610,DLN3,G81500272,血糖試紙,1.0,2022-12-14,202212,T-不計價,True,50
3204,4611,DLN3,G81500272,血糖試紙,4.0,2022-12-14,202212,T-不計價,True,50
3205,4612,DLN3,G81500272,血糖試紙,1.0,2022-12-14,202212,T-不計價,True,50
3206,4613,DLN3,G81500272,血糖試紙,1.0,2022-12-14,202212,T-不計價,True,50
3207,4614,DLN3,G81500272,血糖試紙,1.0,2022-12-14,202212,T-不計價,True,50
3208,4615,DLN3,G81500272,血糖試紙,1.0,2022-12-15,202212,T-不計價,True,50
3209,4616,DLN3,G81500272,血糖試紙,1.0,2022-12-15,202212,T-不計價,True,50
3210,4617,DLN3,G81500272,血糖試紙,1.0,2022-12-15,202212,T-不計價,True,50
3211,4618,DLN3,G81500272,血糖試紙,3.0,2022-12-15,202212,T-不計價,True,50
3212,4619,DLN3,G81500272,血糖試紙,2.0,2022-12-15,202212,T-不計價,True,50
3213,4620,DLN3,G81500272,血糖試紙,2.0,2022-12-15,202212,T-不計價,True,50
3214,4621,DLN3,G81500272,血糖試紙,1.0,2022-12-16,202212,T-不計價,True,50
3215,4622,DLN3,G81500272,血糖試紙,1.0,2022-12-16,202212,T-不計價,True,50
3216,4623,DLN3,G81500272,血糖試紙,2.0,2022-12-16,202212,T-不計價,True,50
3217,4624,DLN3,G81500272,血糖試紙,3.0,2022-12-16,202212,T-不計價,True,50
3218,4625,DLN3,G81500272,血糖試紙,2.0,2022-12-16,202212,T-不計價,True,50
3219,4626,DLN3,G81500272,血糖試紙,1.0,2022-12-16,202212,T-不計價,True,50
3220,4627,DLN3,G81500272,血糖試紙,1.0,2022-12-17,202212,T-不計價,False,50
3221,4628,DLN3,G81500272,血糖試紙,1.0,2022-12-17,202212,T-不計價,False,50
3222,4629,DLN3,G81500272,血糖試紙,2.0,2022-12-17,202212,T-不計價,False,50
3223,4630,DLN3,G81500272,血糖試紙,4.0,2022-12-17,202212,T-不計價,False,50
3224,4631,DLN3,G81500272,血糖試紙,2.0,2022-12-17,202212,T-不計價,False,50
3225,4632,DLN3,G81500272,血糖試紙,1.0,2022-12-17,202212,T-不計價,False,50
3226,4633,DLN3,G81500272,血糖試紙,2.0,2022-12-18,202212,T-不計價,False,50
3227,4634,DLN3,G81500272,血糖試紙,2.0,2022-12-18,202212,T-不計價,False,50
3228,4635,DLN3,G81500272,血糖試紙,1.0,2022-12-18,202212,T-不計價,False,50
3229,4636,DLN3,G81500272,血糖試紙,4.0,2022-12-18,202212,T-不計價,False,50
3230,4637,DLN3,G81500272,血糖試紙,1.0,2022-12-18,202212,T-不計價,False,50
3231,4638,DLN3,G81500272,血糖試紙,1.0,2022-12-18,202212,T-不計價,False,50
3232,4639,DLN3,G81500272,血糖試紙,2.0,2022-12-19,202212,T-不計價,True,51
3233,4640,DLN3,G81500272,血糖試紙,4.0,2022-12-19,202212,T-不計價,True,51
3234,4641,DLN3,G81500272,血糖試紙,1.0,2022-12-19,202212,T-不計價,True,51
3235,4642,DLN3,G81500272,血糖試紙,1.0,2022-12-19,202212,T-不計價,True,51
3236,4643,DLN3,G81500272,血糖試紙,1.0,2022-12-19,202212,T-不計價,True,51
3237,4644,DLN3,G81500272,血糖試紙,1.0,2022-12-19,202212,T-不計價,True,51
3238,4645,DLN3,G81500272,血糖試紙,2.0,2022-12-20,202212,T-不計價,True,51
3239,4646,DLN3,G81500272,血糖試紙,3.0,2022-12-20,202212,T-不計價,True,51
3240,4647,DLN3,G81500272,血糖試紙,1.0,2022-12-20,202212,T-不計價,True,51
3241,4648,DLN3,G81500272,血糖試紙,1.0,2022-12-20,202212,T-不計價,True,51
3242,4649,DLN3,G81500272,血糖試紙,1.0,2022-12-20,202212,T-不計價,True,51
3243,4650,DLN3,G81500272,血糖試紙,2.0,2022-12-21,202212,T-不計價,True,51
3244,4651,DLN3,G81500272,血糖試紙,1.0,2022-12-21,202212,T-不計價,True,51
3245,4652,DLN3,G81500272,血糖試紙,1.0,2022-12-21,202212,T-不計價,True,51
3246,4653,DLN3,G81500272,血糖試紙,1.0,2022-12-21,202212,T-不計價,True,51
3247,4654,DLN3,G81500272,血糖試紙,1.0,2022-12-21,202212,T-不計價,True,51
3248,4655,DLN3,G81500272,血糖試紙,1.0,2022-12-22,202212,T-不計價,True,51
3249,4656,DLN3,G81500272,血糖試紙,1.0,2022-12-22,202212,T-不計價,True,51
3250,4657,DLN3,G81500272,血糖試紙,1.0,2022-12-22,202212,T-不計價,True,51
3251,4658,DLN3,G81500272,血糖試紙,1.0,2022-12-22,202212,T-不計價,True,51
3252,4659,DLN3,G81500272,血糖試紙,1.0,2022-12-22,202212,T-不計價,True,51
3253,4660,DLN3,G81500272,血糖試紙,2.0,2022-12-23,202212,T-不計價,True,51
3254,4661,DLN3,G81500272,血糖試紙,1.0,2022-12-23,202212,T-不計價,True,51
3255,4662,DLN3,G81500272,血糖試紙,1.0,2022-12-23,202212,T-不計價,True,51
3256,4663,DLN3,G81500272,血糖試紙,1.0,2022-12-23,202212,T-不計價,True,51
3257,4664,DLN3,G81500272,血糖試紙,1.0,2022-12-23,202212,T-不計價,True,51
3258,4665,DLN3,G81500272,血糖試紙,1.0,2022-12-24,202212,T-不計價,False,51
3259,4666,DLN3,G81500272,血糖試紙,1.0,2022-12-24,202212,T-不計價,False,51
3260,4667,DLN3,G81500272,血糖試紙,1.0,2022-12-24,202212,T-不計價,False,51
3261,4668,DLN3,G81500272,血糖試紙,1.0,2022-12-24,202212,T-不計價,False,51
3262,4669,DLN3,G81500272,血糖試紙,1.0,2022-12-25,202212,T-不計價,False,51
3263,4670,DLN3,G81500272,血糖試紙,1.0,2022-12-25,202212,T-不計價,False,51
3264,4671,DLN3,G81500272,血糖試紙,1.0,2022-12-25,202212,T-不計價,False,51
3265,4672,DLN3,G81500272,血糖試紙,1.0,2022-12-25,202212,T-不計價,False,51
3266,4673,DLN3,G81500272,血糖試紙,1.0,2022-12-26,202212,T-不計價,True,52
